domain,label,date,id
beflashplayergetaod.net,dga.volatile,2016-10-16,310021

ua2ztjl42r9s1d770d91p51ste.net,dga.post,2016-10-28,1980906

factoraffordcakebikeadmire.com,dga.matsnu,,3124248

tjihogbhdgglmq.com,dga.necurs,2016-10-16,1921300

xutovur.info,dga.simda,1970-01-01,2224908

wpnnnedhtttt.info,dga.tinba,1970-01-01,2162141

zlpuha.com,dga.nymaim,2016-10-18,2308382

o6s4nge4qbrlubhj2y.biz,dga.rovnix,1970-01-01,1425638

esyhqpuatftftjbvobgiyyo.biz,dga.qakbot,2016-10-18,653513

kvpaanxsscrcv.info,dga.cryptolocker,,2728785

x4ed2f6bf586ce616387a7efe0a825e8c9.cn,dga.dyre,2016-10-20,2181810

1yumshw8bjggz1m3m3351wk6uyh.net,dga.post,2016-10-18,123930

exyvziyrsedjkiocc.info,dga.qakbot,2016-10-16,669179

dhsuefunchql.com,dga.tinba,,4267345

jxpqepictom.com,dga.banjori,2016-10-16,1070483

kxwixiydxhtijaxda.ru,dga.necurs,2016-10-16,1141110

gqwaocqwkoymwauw.org,dga.ramdo,,4205052

esjzorcajanunal.com,dga.banjori,2016-10-16,650378

psjldypo.com,dga.ramnit,2016-10-16,1578120

ussyumuwmcqieqoc.org,dga.ramdo,,4167472

hbmeinalcentricem.com,dga.banjori,2016-10-16,857146

ftndprurtspx.com,dga.murofet,2016-10-22,745779

vkbuwe.net,dga.conficker,,2731903

8fkchd1dphpddvr07cw12f5ml1.net,dga.post,2016-10-19,169952

grpnwddyefgt.com,dga.tinba,,4305667

gofafeoh.ru,dga.pushdo,,2636873

mgjzamentalistfanchonut.com,dga.banjori,2016-10-16,1275292

iagomachuslazaroqok.com,dga.banjori,2016-10-16,930746

vatdomaq.ru,dga.pushdo,,2688434

vlaasemitismgavenuteq.com,dga.banjori,2016-10-16,2075104

siiagjyqrsvejmtia.com,dga.ramnit,2016-10-16,1786065

lvwmpiy0gb51wzwk8o1tlifsa.com,dga.post,2016-10-24,1219705

mmziiax.net,dga.pykspa,2016-10-22,1296618

1m00owipfhazv10l4igl1hbfi26.org,dga.post,2016-10-25,79298

dijfaaoxlomj.pw,dga.necurs,2016-10-16,537865

newsprofitfearhandinvite.com,dga.matsnu,,3137485

eaaiinalcentricem.com,dga.banjori,2016-10-16,593419

xijzcehwv.com,dga.pykspa_v2_fake,2016-12-08,2198373

qfkdlxwsncphk.click,dga.locky,2016-10-18,1613300

h570251mm6qsz4xfrfo11hn521.net,dga.post,2016-10-14,844317

bransatformalisticirekb.com,dga.banjori,2016-10-16,361953

eztnlqw.ws,dga.conficker,,2434545

hshvtjf.org,dga.nymaim,2016-10-27,909497

xyynjwqlegmn.info,dga.cryptolocker,,2468830

oermmachuslazaroqok.com,dga.banjori,2016-10-16,1436803

xninvojomfbfrbvdxr.com,dga.ramnit,2016-10-16,2209295

vtqdrasildeafeninguvuc.com,dga.banjori,2016-10-16,2096390

rpndbvsrgcdo.in,dga.necurs,2016-10-16,1708820

kaxitugb.ru,dga.pushdo,,2560877

okdkmen.com,dga.banjori,1970-01-01,1447782

forwardadvance.net,dga.suppobox,2016-10-22,728239

sanvilfi.ru,dga.pushdo,,2804202

ahkl4y1wyamv81gyy5db1o5uwpr.net,dga.post,2016-10-17,209231

osuiz.cc,dga.conficker,,2614399

sasubere.ru,dga.pushdo,,2806254

yirbfjjbenov.xyz,dga.tinba,2016-10-16,2255055

jnowellefrictionlessv.com,dga.banjori,2016-10-16,1044523

juixwkwictdabwdank.com,dga.ramnit,2016-10-16,1062550

pvzwwou7ymw8nzkfbi.ru,dga.rovnix,1970-01-01,1591907

sovwancorml.com,dga.banjori,2016-10-16,1818895

discountfaulttwistmessreserve.com,dga.matsnu,,2420491

qfacmlesdxthbdp.net,dga.cryptolocker,,2412620

1vsslm1rizupsbqqyax8bhzvn.com,dga.post,2016-10-18,113695

qozxfppnynyiy.biz,dga.murofet,2016-10-16,1629798

kkqqjwwrehgu.com,dga.tinba,,4249522

wmfpllaabettingk.com,dga.banjori,2016-10-16,2151427

eyeshinejudgecloudweighbench.com,dga.matsnu,,2580359

nvrlsemitismgavenuteq.com,dga.banjori,2016-10-16,1415929

1kd5bv613wu8u41767btk1inowyn.net,dga.post,2016-11-02,73724

gofmecijjrsh.com,dga.tinba,,4235255

gapvardenslavetusul.com,dga.banjori,2016-10-16,770467

vtxravi.eu,dga.shifu,2016-10-16,2097136

whomouter.net,dga.suppobox,2016-10-17,2139053

wsmbnnsg.org,dga.qakbot,2016-10-18,2167812

lymefada.info,dga.simda,1970-01-01,1224781

eazzw.cc,dga.conficker,,2350525

cipmpa.com,dga.conficker,,2592021

1vjokvtbzd1u4153mjdb1eq0eka.com,dga.post,2016-10-25,112784

pjxjpaoophuoqxjk.com,dga.ramnit,2016-10-16,1536402

ywkoskeuemcsmega.org,dga.ramdo,,4165013

cjgmqnlniawgyrq.com,dga.ramnit,2016-10-16,439550

1wa2ol91bpttdb168jlgb11xcmvr.com,dga.post,2016-10-29,115295

ldmip51wg54rb5ulve.cn,dga.rovnix,1970-01-01,1160878

himeoloz.ru,dga.pushdo,,2589289

umtqfordlinnetavox.com,dga.banjori,2016-10-16,2006298

upxnmymogzu.net,dga.conficker,,3120848

ohtsciybprjguhw.cc,dga.necurs,2016-10-21,1443504

fpbjmen.com,dga.banjori,1970-01-01,730611

fmpgqkrltnmg.info,dga.cryptolocker,,2580169

teoucgdcdlg.cx,dga.necurs,2016-10-21,1890943

8i4lyv1h1aa031e2ggf91d3q7zl.net,dga.post,2016-10-21,170339

1srmy0e1sj3gix48kcs1y47kk9.net,dga.post,2016-10-30,102912

ilnqzslmpmzjqa.info,dga.murofet,2016-10-29,958267

erxjeltuqcnbtkubh.com,dga.ramnit,2016-10-16,648224

1k03uzu1qh24wd1d0rnpd1m5dfaj.net,dga.post,2016-10-18,72466

vjvspartbulkyf.com,dga.banjori,2016-10-16,2073573

trfdzjolixwffkzgzhxb.info,dga.qakbot,2016-10-16,1950761

aybtgetbpppwcgm.com,dga.cryptolocker,,2635386

yshgenhancedysb.com,dga.banjori,2016-10-16,2273900

yqpvellefrictionlessv.com,dga.banjori,2016-10-16,2271424

erteivjppqqrchli.com,dga.ramnit,2016-10-16,648002

plclamentalistfanchonut.com,dga.banjori,2016-10-16,1540908

rlutbcgncyabpmy.org,dga.qakbot,2016-10-29,1696730

isvxsatformalisticirekb.com,dga.banjori,2016-10-16,994094

enh3981cdv37ce76wgp1ljn63e.biz,dga.post,2016-10-29,635970

1siu7rv1vzw8up3wcfs51odmd9d.com,dga.post,2016-10-29,102050

opprhyfqbex.cc,dga.pykspa,2016-10-16,1466763

13hwzejmivaaza8l3n1unle48.net,dga.post,2016-10-31,15053

goluawaie.org,dga.conficker,,2736530

ciiweoemwwsgimwq.org,dga.ramdo,,4152098

blowblindreplymodeltower.com,dga.matsnu,,2560785

oakktueoya.info,dga.pykspa,2016-10-16,1427230

xntbsagabardinedazyx.com,dga.banjori,2016-10-16,2210269

cyt3vg1pjvfac1d2tyg51o7cole.net,dga.post,2016-10-29,497223

zmdingrtlcpzoqgqw.net,dga.qakbot,2016-10-18,2309214

caqwyjjhryvfaker.com,dga.ramnit,2016-10-16,398844

yauuwgiomomgcyuw.org,dga.ramdo,,4143957

ewvbmiikwygpmf.ru,dga.cryptolocker,,2402551

ywxwererwyatanb.com,dga.banjori,2016-10-16,2283051

wgxpsagabardinedazyx.com,dga.banjori,2016-10-16,2136230

iirinumjeqtt.su,dga.tinba,1970-01-01,951950

ljolyytqriif.cc,dga.tinba,2016-10-16,1187738

puromev.info,dga.simda,2016-10-16,1587190

emqimmsumymqyewg.org,dga.ramdo,,4214124

gexnmachuslazaroqok.com,dga.banjori,2016-10-16,786533

veicafki.ru,dga.pushdo,,2785919

ugxcytbaeixkdupjrmfilhtea.ru,dga.goz,,2353606

t6srjhwfsun8b84vf5.net,dga.rovnix,1970-01-01,1867456

ybkbscutzqi.info,dga.conficker,,2389061

1amvyndzkkd5g1me79r81ag8k5l.net,dga.post,2016-10-28,40327

wpkwnqpifihp.com,dga.tinba,2016-10-16,2161917

decoili.info,dga.shifu,2016-10-16,517590

htdhsemitismgavenuteq.com,dga.banjori,2016-10-16,910871

vjsogcklcwwq.net,dga.tinba,1970-01-01,2073299

mdtjvnbfjeavdeharnxo.tw,dga.necurs,2016-12-08,1259882

ur5fkpwlcjitm01rixcbifu.ddns.net,dga.corebot,2016-11-01,2019486

kucekaemaiyucomc.org,dga.ramdo,,4200445

wscunqe.mooo.com,dga.kraken,2016-10-16,2166867

aqvvxds.work,dga.locky,2016-10-14,251989

fztwmachuslazaroqok.com,dga.banjori,2016-10-16,760605

1r7urvl4j42qs1ynqdje1gw7a16.net,dga.post,2016-10-28,97422

qyxfsemitismgavenuteq.com,dga.banjori,2016-10-16,1650018

genebrainradioboneruinmeet.com,dga.matsnu,,2487334

a2d3e6b0aecb681ced05e5348d38f12ca3.to,dga.dyre,2016-10-25,179381

fuoovkqwsrjo.co.uk,dga.cryptolocker,2016-10-25,750329

odeytjimi.cc,dga.conficker,,2712870

ysuregtjjkjypiojzhswoy.org,dga.qakbot,2016-10-16,2275093

bopquvutgyyu.cc,dga.tinba,2016-10-16,354427

kassorcajanunal.com,dga.banjori,2016-10-16,1083398

hdtvardenslavetusul.com,dga.banjori,2016-10-16,862658

qhylvixnglsr.us,dga.tinba,1970-01-01,1617069

jjtivinskycattederifg.com,dga.banjori,2016-10-16,1037440

2qt3667lcxivjoa85v.net,dga.rovnix,1970-01-01,131081

rspynpqznvjywrqo.biz,dga.murofet,2016-12-08,1715154

ssprbejriebs.net,dga.cryptolocker,,2533962

ywsqkgewayicikie.org,dga.ramdo,2016-10-16,2282617

tpcpepictom.com,dga.banjori,2016-10-16,1941450

wncdijkmmkjj.com,dga.tinba,2016-10-16,2153285

lxxsqddlxpbs.com,dga.tinba,,4268460

coxccfribfgeala.info,dga.cryptolocker,,2549623

uwkvjbpbqmixli.co.uk,dga.cryptolocker,,2624632

riddenchildhood.net,dga.suppobox,2016-10-21,1687909

occsvinskycattederifg.com,dga.banjori,2016-10-16,1430935

oqlmrivtdgqewhvf.com,dga.murofet,2016-10-24,1469059

uzomyfqlflgrszh.com,dga.murofet,2016-10-19,2037033

soeqioowcsqykoco.org,dga.ramdo,,4211612

hbkkenhancedysb.com,dga.banjori,2016-10-16,856961

cepmsemitismgavenuteq.com,dga.banjori,2016-10-16,416500

lnxlanerraticallyqozaw.com,dga.banjori,2016-10-16,1196577

t0a9rrzp4yrkd8reay1we0n33.com,dga.post,2016-10-19,1865915

uytzsd.com,dga.virut,2016-12-08,2036100

mrtxlkbqwbyaqjhupvcyaibqvgnr.net,dga.gameover,2016-12-07,1318347

sabatdug.ru,dga.pushdo,,2496855

bnloltgihknukm.org,dga.cryptolocker,,2705923

susuvkuiwcymao.net,dga.pykspa,2016-10-16,1854093

ab5qzjy2wf0y1lrxlue1em4o6b.org,dga.post,2016-10-23,184377

nvojvtssksqysrvv.biz,dga.murofet,2016-10-16,1415621

1qc4y4v2uak19g6r5ffacipex.net,dga.post,2016-10-24,94403

bzzfrkxka.org,dga.nymaim,2016-10-19,387992

lwwkofnnwkpq.com,dga.tinba,2016-10-16,1220868

keppcuimuszdpeycrotfm.biz,dga.qakbot,2016-10-18,1093439

1wq6cg18irro41x52cse5jggtz.net,dga.post,2016-10-28,116863

modvqkssvcyn.ru,dga.tinba,1970-01-01,1301456

jxwkancorml.com,dga.banjori,2016-10-16,1071118

pkcdxirkmmmf.com,dga.tinba,2016-10-16,1536774

xfwlinalcentricem.com,dga.banjori,2016-10-16,2193741

dpjjtwvgnuvw.com,dga.tinba,2016-10-16,563632

yawmsuscqmuqmqaw.org,dga.ramdo,,4187509

uevunvkgxcgo.cc,dga.tinba,2016-10-16,1990891

vzlopsfltvopuomwfxqxcne.net,dga.qakbot,2016-10-16,2107552

wingpiecebeingcashsucceed.com,dga.matsnu,,2405983

c6riatxud2q8hxwreg.net,dga.rovnix,1970-01-01,389918

jcbtrypaibk.com,dga.necurs,2016-10-29,1018629

sonrxsfwqjponpo.com,dga.murofet,2016-10-21,1815636

koqteoni.ru,dga.pushdo,,2724889

cimuqmqscyogocis.org,dga.ramdo,,4160563

ibemyogccbbr.com,dga.tinba,,4313735

cwfbrwhgkwukxkbooko.cx,dga.necurs,2016-10-29,492100

vtjqgsiflsl.com,dga.ramnit,2016-10-16,2095762

1rec1w31o42bmqv02a49pl6eai.org,dga.post,2016-11-01,98006

heljrdyjtspw.com,dga.ramnit,2016-10-16,866900

eepanplof.biz,dga.nymaim,2016-10-29,609299

nkylywpxxfqti.net,dga.cryptolocker,,2350928

xutxmfrreycf.com,dga.tinba,2016-10-16,2224975

nqpomvlvhxkkf.info,dga.cryptolocker,2016-10-16,1403627

tvazsikathrinezad.com,dga.banjori,2016-10-16,1967394

zluqinalcentricem.com,dga.banjori,2016-10-16,2308744

zvrlererwyatanb.com,dga.banjori,2016-10-16,2322949

ockwwmkmokugkmkk.org,dga.ramdo,,4138010

1jsae0lnka2vjz9bm8p46gsyb.org,dga.post,2016-10-17,71744

aohpachy.co,dga.necurs,2016-10-25,243641

tnjallaabettingk.com,dga.banjori,2016-10-16,1929139

bjncpyulddty.com,dga.tinba,,4247090

skystuffacceptbluesuppose.com,dga.matsnu,,2731884

piwtnwgbkkmoeesaw.pro,dga.necurs,2016-10-29,1533332

murmmen.com,dga.banjori,1970-01-01,1327100

kgrhyqxqfcvf.com,dga.tinba,,4316917

jgjoyccygjnl.org,dga.cryptolocker,2016-10-28,1029860

i93bdbe75j2k19okfgj9e4l05.org,dga.post,2016-10-18,929835

iuiuvinskycattederifg.com,dga.banjori,2016-10-16,998575

ev564z1efn50513igmog9bfhjo.net,dga.post,2016-10-27,659687

rfnlinalcentricem.com,dga.banjori,2016-10-16,1682260

cmoberionirkutskagl.com,dga.banjori,2016-10-16,450299

uejitlhgpd.bit,dga.necurs,2016-10-29,1989729

yxhgacrnajlsbx.ru,dga.cryptolocker,,2357261

p2212wvqvujvmxglor1fmd87g.net,dga.post,2016-10-22,1491633

rzvzsatformalisticirekb.com,dga.banjori,2016-10-16,1732653

hxqjryyqytcv.com,dga.tinba,2016-10-16,922187

vnxymachuslazaroqok.com,dga.banjori,2016-10-16,2081446

beefjuiwirabgkwai.cc,dga.ranbyus,2016-10-16,309657

garjsagabardinedazyx.com,dga.banjori,2016-10-16,771303

2flprsjtnuvosoravf.cn,dga.rovnix,1970-01-01,129012

nvqxinalcentricem.com,dga.banjori,2016-10-16,1415874

p9ks1hdxjz91o8429dbzkhle.com,dga.post,2016-10-16,1493502

lrzcfordlinnetavox.com,dga.banjori,2016-10-16,1210330

nzrgsatformalisticirekb.com,dga.banjori,2016-10-16,1423196

holidaydogboattrustoccasion.com,dga.matsnu,,2787711

zqqsein.com,dga.conficker,,2564681

srlppbltqljxwoqc.org,dga.murofet,2016-10-26,1830339

ovpyrnjgrtquqm.org,dga.murofet,2016-12-08,1483842

eaamwizhxiblbzxjvcitduh.com,dga.p2p,2016-10-18,593437

wjpyihnqufeqmoo.biz,dga.cryptolocker,,2704338

1htzx3m8aohdi1nmfql81icl9r1.com,dga.post,2016-11-02,65118

rrtzleasuredehydratorysagp.com,dga.banjori,2016-10-16,1713577

fnxienhancedysb.com,dga.banjori,2016-10-16,721128

1vuijq11lwhv0nfgv2cge6v1mg.com,dga.post,2016-10-17,113848

1xfjqpo1q4a6foahx5c72aydu3.org,dga.post,2016-10-17,119231

11nnbd91wnxjn61eogvjvnlsmac.net,dga.post,2016-10-22,8016

jwhogpdnmrdyigple.biz,dga.qakbot,2016-10-18,1068333

cyqyfcgqbavsg.com,dga.cryptolocker,2016-10-23,497017

ugeqellefrictionlessv.com,dga.banjori,2016-10-16,1992999

tlsxsemitismgavenuteq.com,dga.banjori,2016-10-16,1926139

jfbtnlwouoee.org,dga.cryptolocker,,2709212

ft1yonejozaaycopzy1o5iao5.net,dga.post,2016-10-26,744484

plgjyeyyymli.net,dga.tinba,1970-01-01,1541575

dckchldejmpo.com,dga.tinba,,4236160

f335uql5k1lp1sz8w2281v9qc.net,dga.post,2016-10-26,673507

lzprreij.info,dga.conficker,,2385192

hshkgdbmbvppdtf.com,dga.ramnit,2016-10-16,909467

dbkjuncfhuiopdu.com,dga.cryptolocker,,2365302

ebccbjscuymu.com,dga.tinba,,4266954

drfjgxfcbids.me.uk,dga.tinba,1970-01-01,568544

vftiancorml.com,dga.banjori,2016-10-16,2056440

dhhooxdhtsvu.com,dga.tinba,,4257762

giowjizr.net,dga.conficker,,2424827

zypabkn.cc,dga.pykspa,2016-10-16,2326214

hcsbkxgsroigqhsht.cc,dga.ranbyus,2016-11-17,859610

euxnrasildeafeninguvuc.com,dga.banjori,2016-10-16,659458

e7w9m3wta78l.net,dga.qadars,2016-12-06,592833

mistakereleasenegotiateanticipate.com,dga.matsnu,,2683575

sejptjfcywjauckc.com,dga.ramnit,2016-10-16,1761477

xcsuubyoybjjcxc.com,dga.ramnit,2016-10-16,2187583

vxbstohaigcd.org,dga.cryptolocker,,2603910

iywgvbth.info,dga.conficker,,2533760

yedafdrgbnph.biz,dga.qakbot,2016-10-29,2246007

rvcvpshdtdldtkl.in,dga.necurs,2016-10-17,1722784

wsnuererwyatanb.com,dga.banjori,2016-10-16,2167961

vvhdrsensinaix.com,dga.banjori,2016-10-16,2099643

vc96a2acf0de255783a9f3f589363dfc98.so,dga.dyre,2016-10-19,2046306

zzokkjqgztizifwgjurgz.biz,dga.qakbot,2016-10-18,2327588

ishrbyplaywobb.com,dga.banjori,2016-10-16,991190

xhqvmachuslazaroqok.com,dga.banjori,2016-10-16,2196765

mikdbdbetvsqxqjpb.com,dga.ramnit,2016-10-16,1281157

inspectorwellwondertiptrack.com,dga.matsnu,,2469768

efgfiukbbxyuapuc9.com,dga.bedep,2016-10-16,611232

dvrmpartbulkyf.com,dga.banjori,2016-10-16,581275

stuafxfsxfmfwj.biz,dga.cryptolocker,2016-10-29,1843763

kuaguuquogukeeas.org,dga.ramdo,,4207773

myvyhslb.cx,dga.necurs,2016-10-21,1343965

1wk7rowc8xnm625a9ut1xtrxez.com,dga.post,2016-10-20,116284

amfwfenansnan.cc,dga.pykspa,2016-10-16,232076

ywyykwagewwkgswe.org,dga.ramdo,,4131761

ywagocyawmiqyqok.org,dga.ramdo,,4185710

b3szqi3zgrga1bsxaf65vvu0z.org,dga.post,2016-10-29,287238

kugneaxo.ru,dga.pushdo,,2679235

wcfx1k7ogn6hz0w9q1f5bhae.com,dga.post,2016-11-02,2119352

hfqmtcleifr.com,dga.nymaim,2016-11-01,872034

brictzy.info,dga.nymaim,2016-10-20,364179

sup9g41lhsoq31fo5o8kshdf7.biz,dga.post,2016-10-17,1850610

eyelaysplitpairestimatemirror.com,dga.matsnu,,2576644

btntgldmeugdmwduwl.com,dga.ramnit,2016-10-16,371277

cjymlyyiiddl.pw,dga.tinba,2016-10-16,440207

wlcphgxnsdqdjt.com,dga.ramnit,2016-10-16,2149977

ddmbfvklimcp.pw,dga.tinba,2016-10-16,514436

xrpaamentalistfanchonut.com,dga.banjori,2016-10-16,2217416

fsgychuowamtdblw.com,dga.ramnit,2016-10-16,743620

eoiqidablyhoosieraw.com,dga.banjori,2016-10-16,639175

qytobyplaywobb.com,dga.banjori,2016-10-16,1649673

hycrotqqubvplffbk.com,dga.ramnit,2016-10-16,923465

ddgirqdmhjch.to,dga.necurs,2016-10-17,513805

bootlunchslightdealstuff.com,dga.matsnu,,2732453

fttlvctxxmig.com,dga.tinba,2016-10-16,746370

cigkcyowgmwoeccq.org,dga.ramdo,,4158487

tucojuq.info,dga.simda,1970-01-01,1962188

17f2i0y1nvpos51wljoawtqkjbj.biz,dga.post,2016-10-22,28863

qj8x9i1gea9xw11bebmp1udytm1.com,dga.post,2016-10-14,1619922

bhpaxnbvr.ki,dga.necurs,2016-10-16,323631

eicvnnnbwgwu.cc,dga.tinba,2016-10-16,616812

aaioyegkuciyouso.org,dga.ramdo,,4185170

tajimuje.ru,dga.pushdo,,2799148

okgoorcajanunal.com,dga.banjori,2016-10-16,1448130

1gw4dp61ek8x6w8vqpv91rnwvtw.org,dga.post,2016-10-18,61917

iqvpijavnncusmu.org,dga.murofet,2016-12-08,986475

kwonkgcsbrglgrl.com,dga.cryptolocker,,2576361

yjgglmwyi.so,dga.necurs,2016-10-29,2256228

s44e76a8f85daf3cb5f7429895a912516b.hk,dga.dyre,2016-10-26,1734191

bfedtugkfcdw.com,dga.tinba,,4238710

scienceserveseemexperience.com,dga.matsnu,,2785373

zoq62q5lj6xhwd6qzm.ru,dga.rovnix,1970-01-01,2313235

u1lag7hif57rp246bv.com,dga.rovnix,1970-01-01,1979076

lvioxyggexblf.info,dga.cryptolocker,,2532028

frbzsatformalisticirekb.com,dga.banjori,2016-10-16,735208

cwntqug.net,dga.nymaim,2016-10-26,492818

18d2fba1eotungwezykcyd8vvy.biz,dga.post,2016-10-18,32418

pdwvalitydevonianizuwb.com,dga.banjori,2016-10-16,1511745

shapestaffshootbranchconsider.com,dga.matsnu,,2534327

1kh0429i9ge6b1746s96124b401.net,dga.post,2016-10-21,74087

cqwqorcajanunal.com,dga.banjori,2016-10-16,475063

ogcsmwwecisguqsq.org,dga.ramdo,,4167022

sundmen.com,dga.banjori,1970-01-01,1849657

ikvoowmpxqydsjbrrltc.tv,dga.necurs,2016-10-17,956486

tjaxfwwfaxycux.biz,dga.cryptolocker,,2388025

tfxevxajm.net,dga.conficker,,2608769

mupepcltcfcw.info,dga.tinba,1970-01-01,1326763

myouyiuskoqqugeg.org,dga.ramdo,,4144066

ckgnkgiyvdwg.info,dga.cryptolocker,,2686546

qpowpfgr.to,dga.necurs,2016-10-21,1630537

n9nwdb112ank9g0gkadkicmq.org,dga.post,2016-10-31,1347504

jyvuyerlbeh8hvlhb4.cn,dga.rovnix,1970-01-01,1072387

bihgfitwklts.com,dga.tinba,,4310593

jxvaalitydevonianizuwb.com,dga.banjori,2016-10-16,1071003

eismcmmouoieiwik.org,dga.ramdo,2016-10-16,618604

pkrshmnvelrumkjm.net,dga.murofet,2016-10-19,1537467

dkilp2jvybtmmqvd3z.ru,dga.rovnix,1970-01-01,546749

nnsaiologistbikerepil.com,dga.banjori,2016-10-16,1392487

ahmenmsbujuhpfju.biz,dga.qakbot,2016-10-18,209422

uqztiologistbikerepil.com,dga.banjori,2016-10-16,2019430

xupurfagbvbnwn.ru,dga.cryptolocker,,2606112

jircsgrromyeh.org,dga.cryptolocker,,2760192

qsnsbymxluxniu.su,dga.ranbyus,2016-10-16,1636225

vuubsigywtqtbjnikg.im,dga.necurs,2016-12-08,2098623

natmeote.ru,dga.pushdo,,2624931

gmyssiggsuiwaqaa.org,dga.ramdo,,4128120

discountenablewakeaddstation.com,dga.matsnu,,2538137

htkkmachuslazaroqok.com,dga.banjori,2016-10-16,911597

1hi3unicy4b6f1byujzy1ft6a5p.biz,dga.post,2016-10-25,64023

xbfiidablyhoosieraw.com,dga.banjori,2016-10-16,2184753

1rid43q1v89wzdenp9n0ivyz1i.net,dga.post,2016-10-28,98419

poemclickseeksupportground.com,dga.matsnu,,3107502

uinurasildeafeninguvuc.com,dga.banjori,2016-10-16,1997285

binvmjbqpkkt.com,dga.tinba,,4241033

13llbsgb8pni1i5405649ruf4.org,dga.post,2016-10-18,15420

gkjftcfmthir.com,dga.tinba,,4308386

ogrjmyezdig.org,dga.conficker,,3129787

wuiulcmrf.com,dga.ramnit,2016-10-16,2171049

tdipm6npuvrhxlq7ta.cn,dga.rovnix,1970-01-01,1880962

moodattractnerveconcerned.com,dga.matsnu,,2429194

khkfehgvokix.com,dga.tinba,1970-01-01,1099971

ieisvmxgxmxw.com,dga.tinba,,4243711

msdiamentalistfanchonut.com,dga.banjori,2016-10-16,1319081

amountperfectstrugglebox.com,dga.matsnu,,2514979

wswxsrakyyjqxd.com,dga.cryptolocker,,2746346

positionpurchaselectureassist.com,dga.matsnu,,2756386

12oapbi18yl64o18t1uyq594r9j.net,dga.post,2016-10-31,12150

1lghvuy78pqdy1f8jsc41qn4zrm.com,dga.post,2016-10-16,77469

drjzsatformalisticirekb.com,dga.banjori,2016-10-16,569632

bdcovbbqpong.com,dga.tinba,,4291756

rszvxbvuxd.info,dga.pykspa,2016-10-23,1715764

badbenefitconditionhostmove.com,dga.matsnu,,2525115

13utfv5t5amu1tqsq8dyesq5g.net,dga.post,2016-10-25,16315

122ag5dcjv84zt5qwft1bqtco6.org,dga.post,2016-10-15,9521

badhabitinvestaddresscomplete.com,dga.matsnu,,2729998

prrfmachuslazaroqok.com,dga.banjori,2016-10-16,1576046

signaturebasecourtstable.com,dga.matsnu,,2603790

txya34wus8b43wjodz.biz,dga.rovnix,1970-01-01,1975141

lafqqhtrldvmsem.net,dga.cryptolocker,,2429687

hxuninslhkey.com,dga.tinba,,4232762

vtgamachuslazaroqok.com,dga.banjori,2016-10-16,2095442

n5faed237c20f01ed17dabb802ce58ad98.cn,dga.dyre,2016-10-23,1346613

vjmwhmfnrglq.com,dga.tinba,2016-10-16,2072765

kgrbuyxqkcxr.com,dga.tinba,,4246402

clzthirssfqnple.com,dga.qakbot,2016-10-29,448800

biitstrgegamb.com,dga.ramnit,2016-10-16,327416

kwfhmen.com,dga.banjori,1970-01-01,1138699

hfnfererwyatanb.com,dga.banjori,2016-10-16,871737

dznbllaabettingk.com,dga.banjori,2016-10-16,588024

l8s532154y9ojcee464ofp2a7.net,dga.post,2016-10-29,1146678

bwmumabobumcrinogwtc.la,dga.necurs,2016-10-25,381916

jt6ii1y0ha0c1eib7941lwu016.org,dga.post,2016-10-23,1059090

pstmonxrnvuoklkf.org,dga.murofet,2016-10-21,1578844

webguejtweqnmy.sc,dga.necurs,2016-10-16,2124623

npkqalitydevonianizuwb.com,dga.banjori,2016-10-16,1401423

clickjobreducepickdealfloor.com,dga.matsnu,,2468745

xnckcuhvqrqkgf.org,dga.murofet,2016-10-29,2208740

vqnnnpeqbirn.com,dga.tinba,2016-10-16,2090017

gfcdjyhhiybi.com,dga.tinba,,4318417

1rhjt4anr7crmadu857jfzce8.net,dga.post,2016-10-22,98330

nnmkuodvkgl.cn,dga.conficker,,2737170

madeguess.net,dga.suppobox,2016-10-28,1233536

hrbtanerraticallyqozaw.com,dga.banjori,2016-10-16,906473

gaqycew.info,dga.simda,1970-01-01,770727

sctoererwyatanb.com,dga.banjori,2016-10-16,1754871

1lcfom0a2yfvw10zt83216on5z2.com,dga.post,2016-10-30,77078

lssmvyw.net,dga.pykspa,2016-10-17,1211366

yaaassyequewukay.org,dga.ramdo,,4181735

euhlqbjmuyuf.com,dga.tinba,2016-10-16,656642

u15a8c7310a0fb5d96664811606d8e69ef.to,dga.dyre,2016-10-18,1978960

webpvinskycattederifg.com,dga.banjori,2016-10-16,2126057

